,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,price,price-cur,locations,latitude,city,longtitude,id,date,İpoteka,Təmir
0,Köhnə tikili,4 / 4,75 m²,3,,185000,AZN,"Tibb Universiteti ,Nəsimi r.",40.37533198376934,Bakı,49.81793688867354,2600115,04 Oktyabr 2022 ,,
1,Yeni tikili,7 / 16,220 m²,4,var,450000,AZN,"İdman kompleksi ,Yasamal r.,Yasamal q.",40.40761426997893,Bakı,49.80840682983398,2604570,13 Fevral 2023 ,,
2,Yeni tikili,3 / 15,92 m²,2,,147500,AZN,"Tibb Universiteti ,Nəsimi r.",40.40761426997893,Bakı,49.80840682983398,2604756,27 Oktyabr 2022 ,,
3,Yeni tikili,7 / 10,175 m²,4,var,350000,AZN,"M.Hüseynzadə parkı ,İzmir parkı ,Sevil Qazıyeva parkı ,Dövlət Statistika Komitəsi ,Nizami m.,Yasamal r.",40.40606433283491,Bakı,49.86231650326251,2604801,Bugün 11:46 ,var,var
4,Yeni tikili,14 / 19,205 m²,4,var,365000,AZN,"Cavanşir körpüsü ,Şah İsmayıl Xətai m.,Xətai r.",40.39181261122973,Bakı,49.80257034301758,2608234,27 Fevral 2023 ,,
5,Yeni tikili,13 / 16,206 m²,4,,370800,AZN,"Tibb Universiteti ,Nəsimi r.",40.40952590477563,Bakı,49.84445571899418,2613196,03 Mart 2023 ,,
6,Yeni tikili,13 / 17,145 m²,4,,225000,AZN,"Neftçilər m.,Nizami r.",40.40152503521376,Bakı,49.86131862059725,2614066,30 Dekabr 2022 ,,
7,Yeni tikili,4 / 12,320 m²,4,,707000,AZN,"Mərkəzi Univermaq ,M.Ə.Sabir parkı ,Fontanlar bağı ,İqsadiyyat Universiteti ,Azərbaycan kinoteatrı ,İçəri Şəhər m.,Səbail r.",40.37533198376934,Bakı,49.81793688867354,2614193,17 Dekabr 2022 ,,
8,Yeni tikili,4 / 17,122 m²,3,,219000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,28 May m.,Nəsimi r.",40.40328327684168,Bakı,49.85078707337379,2614390,06 Dekabr 2022 ,,
9,Yeni tikili,5 / 7,204 m²,5,yoxdur,397800,AZN,"Ağ şəhər ,Xətai r.",40.3765957210189,Bakı,49.85243260860443,2616152,25 Noyabr 2022 ,,
10,Yeni tikili,5 / 16,117 m²,2,var,170000,AZN,"Şərq bazarı ,Nərimanov r.",40.40952590477563,Bakı,49.84445571899418,2619046,24 Oktyabr 2022 ,,
11,Köhnə tikili,3 / 5,100 m²,4,,130000,AZN,"Sabunçu r.,Bakıxanov q.",40.41606642533221,Bakı,49.96166962432859,2619301,07 Noyabr 2022 ,,
12,Yeni tikili,9 / 19,140 m²,3,,400000,AZN,"Zoopark ,Nərimanov r.",40.38535688538403,Bakı,49.82866287231445,2620026,04 Fevral 2023 ,,
13,Yeni tikili,18 / 20,138 m²,3,,215000,AZN,"İnşaatçılar m.,Yasamal r.",40.39414959485713,Bakı,49.7993946075439,2620100,16 Noyabr 2022 ,,
14,Köhnə tikili,3 / 9,130 m²,5,var,175000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.38274990424748,Bakı,49.8084390163422,2621012,12 Oktyabr 2022 ,,
15,Yeni tikili,11 / 19,141 m²,3,var,315000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,Tibb Universiteti ,Nərimanov r.",40.37738239264175,Bakı,49.82495069503784,2624111,27 Oktyabr 2022 ,,
16,Yeni tikili,12 / 17,76 m²,2,,140000,AZN,Nizami r.,40.37375136672051,Bakı,49.95380401611332,2624508,24 Oktyabr 2022 ,,
17,Yeni tikili,6 / 9,165 m²,3,var,620000,AZN,"Sahil m.,Malokan bağı ,Sahil bağı ,Nizami kinoteatrı ,Xalça Muzeyi ,Pedaqoji Universiteti ,Səbail r.",40.40328327684168,Bakı,49.85078707337379,2629118,11 Yanvar 2023 ,,
18,Yeni tikili,6 / 18,112 m²,3,var,340000,AZN,"ASAN Xidmət №2 ,Şah İsmayıl Xətai m.,Xətai r.",40.40554735588255,Bakı,49.87506508827209,2632025,19 Oktyabr 2022 ,,
19,Yeni tikili,10 / 16,75 m²,2,,170000,AZN,"Hüseyn Cavid parkı ,Texniki Universiteti ,Elmlər Akademiyası m.,Yasamal r.",40.3651072257085,Bakı,49.81950849294662,2635005,17 Yanvar 2023 ,,
20,Yeni tikili,8 / 16,163 m²,4,var,400000,AZN,"Hüseyn Cavid parkı ,Sovetski ,Texniki Universiteti ,Nərimanov heykəli ,Elmlər Akademiyası m.,Yasamal r.",40.37161006264338,Bakı,49.82084321226417,2638055,11 Dekabr 2022 ,,
21,Köhnə tikili,3 / 4,100 m²,3,var,295000,AZN,"Pedaqoji Universiteti ,Səməd Vurğun parkı ,Azadlıq meydanı ,Neft Akademiyası ,28 May m.,Nəsimi r.",40.37998753828459,Bakı,49.85486268997196,2638182,22 Mart 2023 ,,
22,Yeni tikili,2 / 16,181 m²,4,,217000,AZN,"Təhsil Nazirliyi ,Azərbaycan turizm institutu ,Nərimanov r.",40.40761426997893,Bakı,49.80840682983398,2642031,23 Noyabr 2022 ,,
23,Yeni tikili,14 / 20,187 m²,4,,450000,AZN,"Səməd Vurğun parkı ,28 May m.,Neft Akademiyası ,Nəsimi r.",40.37893323265298,Bakı,49.85357522964478,2644353,07 Noyabr 2022 ,,
24,Yeni tikili,11 / 17,186 m²,4,,420000,AZN,"Park Zorge ,Koala parkı ,Dostluq kinoteatrı ,Rusiya səfirliyi ,Nəsimi r.",40.38218599850386,Bakı,49.81046676635742,2644400,10 Mart 2023 ,,
25,Yeni tikili,10 / 11,164 m²,4,var,175000,AZN,"Yasamal r.,Yeni Yasamal q.",40.40952590477563,Bakı,49.84445571899418,2644975,09 Oktyabr 2022 ,,
26,Yeni tikili,12 / 13,230 m²,6,var,310000,AZN,"20 Yanvar m.,Memar Əcəmi m.,Nəsimi r.",40.37620916175648,Bakı,49.81580107043555,2649731,27 Fevral 2023 ,,
27,Yeni tikili,3 / 9,151.5 m²,3,,363500,AZN,"Nizami m.,Dövlət Statistika Komitəsi ,Yasamal r.",40.38217786213847,Bakı,49.8321017974587,2652998,Bugün 12:30 ,,
28,Yeni tikili,4 / 5,66.9 m²,2,,130500,AZN,Səbail r.,40.30484778447467,Bakı,49.78040181413083,2653048,25 Yanvar 2023 ,,
29,Köhnə tikili,2 / 5,50 m²,2,,95000,AZN,"Memar Əcəmi m.,Nəsimi r.,5-ci mikrorayon q.",40.4130425,Bakı,49.81006439999999,2654557,21 Noyabr 2022 ,,
30,Yeni tikili,15 / 16,190 m²,4,,515000,AZN,"Zabitlər parkı ,Sirk ,Rusiya səfirliyi ,Sevil Qazıyeva parkı ,Nizami m.,Nəsimi r.",40.38535688538403,Bakı,49.82866287231445,2655016,10 Mart 2023 ,,
31,Yeni tikili,8 / 16,170 m²,3,,420000,AZN,"M.Hüseynzadə parkı ,Sevil Qazıyeva parkı ,İzmir parkı ,Nizami m.,Nəsimi r.",40.38535688538403,Bakı,49.82866287231445,2655064,06 Mart 2023 ,,
32,Köhnə tikili,2 / 4,90 m²,3,,250000,AZN,"Sahil m.,Sahil bağı ,Malokan bağı ,Xalça Muzeyi ,Pedaqoji Universiteti ,Nizami kinoteatrı ,Səbail r.",40.37533198376934,Bakı,49.81793688867354,2655087,07 Oktyabr 2022 ,,
33,Yeni tikili,6 / 9,88 m²,1,,202285,AZN,"Nizami m.,Dövlət Statistika Komitəsi ,Yasamal r.",40.38217786213847,Bakı,49.8321017974587,2655124,19 Mart 2023 ,,
34,Yeni tikili,21 / 23,232 m²,4,,480000,AZN,"Zabitlər parkı ,Sirk ,Azərbaycan Dillər Universiteti ,Rusiya səfirliyi ,Nəsimi r.",40.38002022966838,Bakı,49.85552251338959,2656026,09 Mart 2023 ,,
35,Yeni tikili,8 / 8,123 m²,3,,246000,AZN,Xətai r.,40.3765957210189,Bakı,49.85243260860443,2659043,14 Dekabr 2022 ,,
36,Yeni tikili,9 / 17,153 m²,4,,206000,AZN,"Azadlıq Prospekti m.,Binəqədi r.",40.39414959485713,Bakı,49.7993946075439,2659530,31 Oktyabr 2022 ,,
37,Yeni tikili,14 / 15,350 m²,6,,560000,AZN,"İdman kompleksi ,İzmir parkı ,M.Hüseynzadə parkı ,Nəsimi r.",40.38002022966838,Bakı,49.85552251338959,2659866,27 Fevral 2023 ,,
38,Köhnə tikili,4 / 5,80 m²,3,,259000,AZN,"Xalça Muzeyi ,Fontanlar bağı ,Sahil m.,Azərbaycan kinoteatrı ,Səbail r.",40.37620916175648,Bakı,49.81580107043555,2664768,Bugün 16:39 ,,
39,Yeni tikili,11 / 17,115 m²,3,,155000,AZN,"Həzi Aslanov m.,Xətai r.",40.40152503521376,Bakı,49.86131862059725,2665012,03 Noyabr 2022 ,,
40,Köhnə tikili,2 / 5,60 m²,2,var,195000,AZN,"Sovetski ,Nərimanov heykəli ,Yasamal r.",40.36925741601408,Bakı,49.82386628113409,2669439,08 Mart 2023 ,,
41,Yeni tikili,13 / 17,80 m²,3,var,140000,AZN,"Xətai r.,Həzi Aslanov q.",40.39026819642278,Bakı,49.95772004127506,2671159,17 Fevral 2023 ,,
42,Yeni tikili,18 / 20,115 m²,3,,140000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39414959485713,Bakı,49.7993946075439,2672216,20 Oktyabr 2022 ,,
43,Köhnə tikili,2 / 3,150 m²,4,,440000,AZN,"Pedaqoji Universiteti ,Malokan bağı ,Sahil bağı ,Milli Konservatoriya ,Neft Akademiyası ,Bakı Musiqi Akademiyası ,Nizami kinoteatrı ,28 May m.,Sahil m.,Nəsimi r.",40.38002022966838,Bakı,49.85552251338959,2674773,15 Mart 2023 ,,
44,Köhnə tikili,2 / 5,120 m²,4,var,195000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,28 May m.,Nəsimi r.",40.38486698639961,Bakı,49.84477000805667,2679107,12 Noyabr 2022 ,var,var
45,Yeni tikili,12 / 19,436 m²,7,,1100000,AZN,"Port Baku ,Cavanşir körpüsü ,Nəsimi r.",40.38002022966838,Bakı,49.85552251338959,2679851,16 Noyabr 2022 ,,
46,Yeni tikili,5 / 18,226 m²,5,,500000,AZN,"M.Hüseynzadə parkı ,Sevil Qazıyeva parkı ,Nizami m.,Yasamal r.",40.39414959485713,Bakı,49.7993946075439,2682217,16 Oktyabr 2022 ,,
47,Yeni tikili,9 / 17,162 m²,4,,278000,AZN,"ASAN Xidmət №3 ,Yasamal bazarı ,Yasamal r.",40.39414959485713,Bakı,49.7993946075439,2684005,02 Dekabr 2022 ,,
48,Yeni tikili,19 / 22,170 m²,4,,370000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.",40.3765957210189,Bakı,49.85243260860443,2684068,01 Oktyabr 2022 ,,
49,Yeni tikili,16 / 17,85 m²,2,var,120000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.39414959485713,Bakı,49.7993946075439,2684263,31 Oktyabr 2022 ,,
50,Yeni tikili,13 / 17,90 m²,2,var,230000,AZN,"Yasamal r.,Yasamal q.",40.39816149998397,Bakı,49.84086155891422,2684509,02 Yanvar 2023 ,,
51,Yeni tikili,12 / 14,153 m²,3,var,120000,AZN,"Sabunçu r.,Bakıxanov q.",40.43500918001526,Bakı,49.95618581771851,2693063,04 Yanvar 2023 ,,
52,Köhnə tikili,5 / 9,105 m²,4,,138000,AZN,"Xalqlar Dostluğu m.,Nizami r.,8-ci kilometr q.",40.40090800274422,Bakı,49.95033574126692,2694341,16 Oktyabr 2022 ,,
53,Yeni tikili,12 / 14,178 m²,4,var,242000,AZN,Nərimanov r.,40.39414959485713,Bakı,49.7993946075439,2698086,31 Oktyabr 2022 ,,
54,Yeni tikili,9 / 17,135 m²,4,,265000,AZN,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.4107382,Bakı,49.9384708,2699752,07 Noyabr 2022 ,,
55,Yeni tikili,12 / 17,224 m²,4,,650000,AZN,"Tibb Universiteti ,Nəsimi r.",40.39232579999999,Bakı,49.82880550000004,2703032,03 Oktyabr 2022 ,,
56,Yeni tikili,4 / 16,118 m²,3,,219000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.37472401862458,Bakı,49.83415603637699,2705284,30 Sentyabr 2022 ,,
57,Köhnə tikili,4 / 5,300 m²,8,,940000,AZN,"Azərbaycan kinoteatrı ,Fontanlar bağı ,Xalça Muzeyi ,M.Ə.Sabir parkı ,İçəri Şəhər ,Sahil m.,İçəri Şəhər m.,Səbail r.",40.38002022966838,Bakı,49.85552251338959,2707109,09 Mart 2023 ,,
58,Yeni tikili,8 / 14,92 m²,2,var,140000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39414959485713,Bakı,49.7993946075439,2712329,05 Oktyabr 2022 ,,
59,Yeni tikili,5 / 10,130 m²,4,var,465000,AZN,"Nizami kinoteatrı ,Milli Konservatoriya ,Bakı Musiqi Akademiyası ,Malokan bağı ,Qış parkı ,Sahil bağı ,Sahil m.,28 May m.,Səbail r.",40.386876896785,Bakı,49.84419822692871,2713091,24 Fevral 2023 ,,
60,Yeni tikili,15 / 17,180 m²,4,var,255000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.38274990424748,Bakı,49.8084390163422,2713128,05 Mart 2023 ,,
61,Yeni tikili,13 / 19,129 m²,4,,195000,AZN,Nərimanov r.,40.40952590477563,Bakı,49.84445571899418,2719038,26 Noyabr 2022 ,,
62,Yeni tikili,8 / 14,148 m²,3,,356000,AZN,"Sirk ,Zabitlər parkı ,Azərbaycan Dillər Universiteti ,Nəsimi r.",40.38002022966838,Bakı,49.85552251338959,2719045,23 Noyabr 2022 ,,
63,Yeni tikili,7 / 16,142 m²,3,var,300000,AZN,"Zərifə Əliyeva adına park ,Nəsimi m.,Binəqədi r.,6-cı mikrorayon q.",40.42232645812839,Bakı,49.81852388897515,2719345,17 Mart 2023 ,,
64,Yeni tikili,12 / 14,250 m²,4,var,900000,AZN,"Beşmərtəbə ,Mərkəzi Univermaq ,Qış parkı ,Nizami m.,Səbail r.",40.37998753828459,Bakı,49.85486268997196,2729027,23 Noyabr 2022 ,,
65,Yeni tikili,16 / 19,186 m²,3,var,409000,AZN,"Yasamal bazarı ,ASAN Xidmət №3 ,Yasamal r.",40.37660389427779,Bakı,49.8131650686264,2732199,16 Noyabr 2022 ,,
66,Yeni tikili,7 / 16,176 m²,4,,272000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.40952590477563,Bakı,49.84445571899418,2732360,04 Fevral 2023 ,,
67,Yeni tikili,12 / 13,100 m²,3,,150000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39414959485713,Bakı,49.7993946075439,2734282,19 Yanvar 2023 ,,
68,Yeni tikili,7 / 17,164 m²,4,,200000,AZN,"Botanika bağı ,Səbail r.",40.39584916837152,Bakı,49.85226631164551,2735095,14 Yanvar 2023 ,,
69,Yeni tikili,14 / 16,85 m²,2,,180000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38264366149726,Bakı,49.87209320068359,2735140,14 Yanvar 2023 ,,
70,Yeni tikili,17 / 17,60 m²,1,,61000,AZN,Nizami r.,40.40992866923028,Bakı,49.9366116351303,2735212,19 Oktyabr 2022 ,,
71,Köhnə tikili,3 / 9,110 m²,4,,150000,AZN,"Yasamal r.,Yeni Yasamal q.",40.37620916175648,Bakı,49.81580107043555,2736036,11 Yanvar 2023 ,,
72,Yeni tikili,11 / 16,133 m²,3,,180000,AZN,"Zərifə Əliyeva adına park ,Nəsimi m.,Binəqədi r.,6-cı mikrorayon q.",40.40761426997893,Bakı,49.80840682983398,2737116,04 Oktyabr 2022 ,,
73,Yeni tikili,10 / 18,204 m²,4,,350000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,Sirk ,28 May m.,Nəsimi r.",40.38287249182799,Bakı,49.84301805496216,2738190,26 Fevral 2023 ,,
74,Köhnə tikili,3 / 5,170 m²,3,,350000,AZN,"Səməd Vurğun parkı ,Azadlıq meydanı ,28 May m.,Nəsimi r.",40.41932422288878,Bakı,49.92522239685059,2741108,15 Oktyabr 2022 ,,
75,Yeni tikili,4 / 20,82 m²,3,,120000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39414959485713,Bakı,49.7993946075439,2742441,07 Dekabr 2022 ,,
76,Yeni tikili,12 / 16,164 m²,4,var,285000,AZN,"Azadlıq Prospekti m.,Binəqədi r.",40.37533198376934,Bakı,49.81793688867354,2743077,22 Oktyabr 2022 ,,
77,Yeni tikili,3 / 16,140 m²,3,var,145000,AZN,Binəqədi r.,40.39980377915154,Bakı,49.86642837524414,2745042,25 Dekabr 2022 ,,
78,Yeni tikili,9 / 18,70 m²,2,,105000,AZN,"Yasamal r.,Yeni Yasamal q.",40.41934464307053,Bakı,49.92526531219486,2747342,24 Oktyabr 2022 ,,
79,Yeni tikili,1 / 16,101.6 m²,3,var,182880,AZN,"20 Yanvar m.,Yasamal r.,Yasamal q.",40.39778564936721,Bakı,49.80834245681763,2748032,15 Noyabr 2022 ,,
80,Yeni tikili,14 / 20,58.6 m²,1,yoxdur,142398,AZN,"ASAN Xidmət №1 ,Nəsimi bazarı ,Neftçi bazası ,TQDK ,Nərimanov r.",40.39803076957264,Bakı,49.83858704566956,2748999,29 Dekabr 2022 ,,
81,Yeni tikili,12 / 13,205 m²,4,var,510000,AZN,"Nizami m.,Zabitlər parkı ,Yasamal r.,Yasamal q.",40.37620916175648,Bakı,49.81580107043555,2749013,18 Mart 2023 ,,
82,Yeni tikili,14 / 20,164.5 m²,4,yoxdur,342160,AZN,"ASAN Xidmət №1 ,Nəsimi bazarı ,Neftçi bazası ,TQDK ,Nərimanov r.",40.39803076957264,Bakı,49.83858704566956,2749093,29 Dekabr 2022 ,var,yoxdur
83,Yeni tikili,9 / 16,334 m²,4,,668000,AZN,"Bakı Dövlət Universiteti ,Memarlıq və İnşaat Universiteti ,Elmlər Akademiyası m.,Yasamal r.",40.3765957210189,Bakı,49.85243260860443,2749098,15 Noyabr 2022 ,,
84,Yeni tikili,11 / 17,130 m²,3,,250000,AZN,"Binəqədi r.,9-cu mikrorayon q.",40.41918604359733,Bakı,49.80957648647768,2750042,18 Mart 2023 ,,
85,Yeni tikili,6 / 18,118 m²,3,,260000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.41743023728935,Bakı,49.81277713704834,2750121,18 Mart 2023 ,,
86,Yeni tikili,2 / 14,84 m²,2,var,135000,AZN,"Bakı Asiya Universiteti ,8 Noyabr m.,Nəsimi r.",40.37533198376934,Bakı,49.81793688867354,2754129,12 Fevral 2023 ,,
87,Yeni tikili,6 / 16,60 m²,2,var,129500,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.39258071969132,Bakı,49.85810279846191,2755308,12 Yanvar 2023 ,,
88,Yeni tikili,14 / 15,55 m²,2,,105000,AZN,"Neftçilər m.,Nizami r.",40.41699219735978,Bakı,49.93324756622318,2759001,02 Dekabr 2022 ,,
89,Yeni tikili,12 / 22,159 m²,3,,350000,AZN,"Zabitlər parkı ,Sirk ,Azərbaycan Dillər Universiteti ,Nəsimi r.",40.38002022966838,Bakı,49.85552251338959,2759026,09 Mart 2023 ,,
90,Yeni tikili,1 / 14,110 m²,3,,155000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39414959485713,Bakı,49.7993946075439,2762020,17 Noyabr 2022 ,,
91,Yeni tikili,18 / 20,162 m²,3,,450000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.40554735588255,Bakı,49.87506508827209,2762051,07 Noyabr 2022 ,,
92,Yeni tikili,14 / 17,147 m²,3,,300000,AZN,"Yasamal bazarı ,Yasamal r.,Elmlər Akademiyası m.",40.3839039,Bakı,49.79972640000005,2766057,27 Sentyabr 2022 ,,
